,Target,Model,Parameters,AUC-ROC,AP
3698,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:10,max_features:1",0.7252418480527062,0.0018240502185254944
3699,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:10,max_features:2",0.7293699441247603,0.0017718803659760767
3700,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:10,max_features:3",0.7342486031190059,0.0017212584919094503
3701,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:10,max_features:4",0.7272641981486114,0.0015387143746526319
3702,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:10,max_features:5",0.6865565841047452,0.0017178465852124467
3703,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:10,max_features:6",0.7348636477358018,0.001726583698666087
3704,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:10,max_features:7",0.7253982153281628,0.0016776853883710607
3705,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:10,max_features:8",0.7374697689934118,0.0016692624573357603
3706,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:10,max_features:9",0.72604453340005,0.001539148419066956
3707,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:60,max_features:1",0.6992536068718206,0.001585720039822181
3708,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:60,max_features:2",0.7187890918188642,0.001495847398288167
3709,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:60,max_features:3",0.7144525060462013,0.0015397859154554444
3710,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:60,max_features:4",0.7192686181302643,0.0014966438041433311
3711,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:60,max_features:5",0.724501709615545,0.0015236465949468342
3712,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:60,max_features:6",0.7218955883579351,0.0015115394772014516
3713,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:60,max_features:7",0.7039654741055792,0.0014210987550436352
3714,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:60,max_features:8",0.6968976732549412,0.0013874524866427274
3715,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:60,max_features:9",0.695563339171045,0.0013818331044545148
3716,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:110,max_features:1",0.667834208990076,0.0013102248007596806
3717,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:110,max_features:2",0.6787590693019765,0.001304961231505445
3718,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:110,max_features:3",0.6664998749061797,0.0012549720205269445
3719,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:110,max_features:4",0.6683971311817196,0.0012598442287123286
3720,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:110,max_features:5",0.6725669251938954,0.0012812478977043394
3721,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:110,max_features:6",0.6918313735301476,0.0013626002731806704
3722,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:110,max_features:7",0.7058418814110583,0.00142833180228251
3723,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:110,max_features:8",0.6950838128596447,0.001379693010041029
3724,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:110,max_features:9",0.7012551079976649,0.0014055066795686092
3725,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:160,max_features:1",0.7194562588608123,0.0014956286596289109
3726,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:160,max_features:2",0.720540405303978,0.001497461438228368
3727,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:160,max_features:3",0.702964723542657,0.001482349998420727
3728,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:160,max_features:4",0.6422733716954383,0.0011718343272431276
3729,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:160,max_features:5",0.7044033024768577,0.0014189654099008848
3730,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:160,max_features:6",0.7008589775665082,0.001403746985019315
3731,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:160,max_features:7",0.7046951880577099,0.0014299373352527974
3732,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:160,max_features:8",0.6824076390626304,0.001319980969044046
3733,WebAttack_BruteForce,Isolation Forest,"n_est:600,max_samples:160,max_features:9",0.6851597031106663,0.0013361794839242122
3734,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:10,max_features:1",0.7221874739387875,0.0016584881678705773
3735,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:10,max_features:2",0.7171628721541156,0.0017579930531513523
3736,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:10,max_features:3",0.7179968309565508,0.0016325613373193272
3737,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:10,max_features:4",0.7040280210157618,0.0016829849472764084
3738,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:10,max_features:5",0.7257943457593194,0.0015279821449143936
3739,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:10,max_features:6",0.7196438995913602,0.00170533434947034
3740,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:10,max_features:7",0.7210824785255608,0.0015777825385421013
3741,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:10,max_features:8",0.736573263280794,0.0016695020496064708
3742,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:10,max_features:9",0.7336752564423318,0.0015783850292007508
3743,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:60,max_features:1",0.6909557167875907,0.0013549641163565283
3744,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:60,max_features:2",0.7155575014594279,0.001481109272492878
3745,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:60,max_features:3",0.6883495955299808,0.0014130450183816395
3746,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:60,max_features:4",0.6946668334584272,0.0013762678272694507
3747,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:60,max_features:5",0.7125969477107831,0.0015319211286259566
3748,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:60,max_features:6",0.7194354098907514,0.0015732478631772567
3749,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:60,max_features:7",0.7192686181302643,0.0014986789221171448
3750,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:60,max_features:8",0.7199149362021516,0.001502067520306558
3751,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:60,max_features:9",0.7011091652072388,0.0014710528707565708
3752,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:110,max_features:1",0.6970019181052456,0.0013822129340573537
3753,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:110,max_features:2",0.715870236010341,0.001479105523804793
3754,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:110,max_features:3",0.7138270369443749,0.001462689500559886
3755,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:110,max_features:4",0.7212492702860479,0.0015084223917701356
3756,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:110,max_features:5",0.6694812776248853,0.0012677108016345084
3757,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:110,max_features:6",0.678154449170211,0.0013029271310850473
3758,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:110,max_features:7",0.7112000667167042,0.0014579148662162496
3759,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:110,max_features:8",0.6882036527395546,0.00134793813893012
3760,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:110,max_features:9",0.6700441998165291,0.0012743195679487634
3761,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:160,max_features:1",0.7011300141772996,0.0014007631799800044
3762,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:160,max_features:2",0.6839921607872571,0.0013260154819741013
3763,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:160,max_features:3",0.712972229171879,0.0014650618077405215
3764,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:160,max_features:4",0.7091777166207989,0.0014499690792941116
3765,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:160,max_features:5",0.7091151697106163,0.0014494131057053146
3766,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:160,max_features:6",0.6943124009673922,0.0013747044959133321
3767,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:160,max_features:7",0.7023601034108915,0.0014124054410517364
3768,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:160,max_features:8",0.7055499958302061,0.0014303431707430373
3769,WebAttack_BruteForce,Isolation Forest,"n_est:700,max_samples:160,max_features:9",0.6472979734801101,0.001190067824442118
3770,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:10,max_features:1",0.7356559085981152,0.002034680782238605
3771,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:10,max_features:2",0.719237344675173,0.001770057080171106
3772,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:10,max_features:3",0.7245434075556667,0.0015915801894822814
3773,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:10,max_features:4",0.71726711700442,0.0018925790906807343
3774,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:10,max_features:5",0.738970894837795,0.001759051834351787
3775,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:10,max_features:6",0.733466766741723,0.0017194450722593587
3776,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:10,max_features:7",0.7307355516637478,0.0016306412568318697
3777,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:10,max_features:8",0.7388874989575516,0.0016049569580198985
3778,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:10,max_features:9",0.7333625218914186,0.0016489100973359828
3779,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:60,max_features:1",0.6237177883412559,0.0011045049036198314
3780,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:60,max_features:2",0.6867025268951714,0.0014011093106126222
3781,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:60,max_features:3",0.7192686181302643,0.0014999312013469002
3782,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:60,max_features:4",0.7201442748728213,0.0015733727326160646
3783,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:60,max_features:5",0.69900341923109,0.0013978912566551488
3784,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:60,max_features:6",0.7084688516387291,0.0014450264555964524
3785,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:60,max_features:7",0.7143482611958969,0.001478900368299156
3786,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:60,max_features:8",0.7138895838545576,0.0014748408040318635
3787,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:60,max_features:9",0.7026728379618047,0.001412215635174092
3788,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:110,max_features:1",0.7145359019264448,0.0014698765789675741
3789,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:110,max_features:2",0.6816570761404387,0.0013146997942944936
3790,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:110,max_features:3",0.7173088149445417,0.0014908737880864277
3791,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:110,max_features:4",0.7180176799266116,0.0014923599581323675
3792,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:110,max_features:5",0.7076765907764156,0.0014387270382924264
3793,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:110,max_features:6",0.7093028104411642,0.0014474245147751217
3794,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:110,max_features:7",0.686598282044867,0.0013440981621607423
3795,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:110,max_features:8",0.7018388791593695,0.0014069350335733368
3796,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:110,max_features:9",0.6830748061045784,0.0013245157928437267
3797,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:160,max_features:1",0.7044450004169794,0.0014234762318864772
3798,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:160,max_features:2",0.7054665999499625,0.0014337037233823828
3799,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:160,max_features:3",0.696751730464515,0.0013841770972221501
3800,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:160,max_features:4",0.6883495955299808,0.0013438504848017844
3801,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:160,max_features:5",0.7137019431240097,0.0014690856375521786
3802,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:160,max_features:6",0.7042990576265532,0.0014258370470311874
3803,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:160,max_features:7",0.6819698106913519,0.0013217918860293078
3804,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:160,max_features:8",0.688829121841381,0.0013516478683405484
3805,WebAttack_BruteForce,Isolation Forest,"n_est:800,max_samples:160,max_features:9",0.6730047535651739,0.001280917034064339
3806,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:10,max_features:1",0.7167980151780502,0.001759677887183324
3807,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:10,max_features:2",0.6973980485364023,0.001511220063869131
3808,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:10,max_features:3",0.7308189475439913,0.0016294749944990698
3809,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:10,max_features:4",0.7266491535318156,0.0016065298175809853
3810,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:10,max_features:5",0.7242098240346927,0.001527811362813407
3811,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:10,max_features:6",0.7236677508131099,0.0015972702110098214
3812,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:10,max_features:7",0.7317988491368527,0.0016381927352321767
3813,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:10,max_features:8",0.7245329830706363,0.0015382307770823928
3814,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:10,max_features:9",0.7391585355683429,0.0016856753754298324
3815,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:60,max_features:1",0.6254065549161871,0.0011684212691027223
3816,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:60,max_features:2",0.7155575014594279,0.0015425496689501082
3817,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:60,max_features:3",0.7107622383454257,0.0014598387448382637
3818,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:60,max_features:4",0.7057584855308148,0.00142807960156488
3819,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:60,max_features:5",0.7195188057709949,0.0015013624994045071
3820,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:60,max_features:6",0.7059252772913018,0.0014265075513167338
3821,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:60,max_features:7",0.7077391376865982,0.0014385138049882679
3822,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:60,max_features:8",0.7011091652072388,0.0014088850667528664
3823,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:60,max_features:9",0.6835751813860396,0.0013290930971697602
3824,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:110,max_features:1",0.7056959386206322,0.0014184831121641216
3825,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:110,max_features:2",0.7047785839379535,0.0014205090376839715
3826,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:110,max_features:3",0.7168084396630806,0.0014861250069858139
3827,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:110,max_features:4",0.7181844716870986,0.0014911572461325992
3828,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:110,max_features:5",0.7098448836627471,0.0014501617750693019
3829,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:110,max_features:6",0.6797389708948378,0.0013113334215666072
3830,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:110,max_features:7",0.6940413643566008,0.0013714025760590235
3831,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:110,max_features:8",0.6935826870152615,0.0014342673955554457
3832,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:110,max_features:9",0.7110332749562172,0.001453027843666217
3833,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:160,max_features:1",0.6454632641147527,0.001180702638369169
3834,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:160,max_features:2",0.7149737302977233,0.0014748056008866085
3835,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:160,max_features:3",0.6728796597448086,0.0012822308468362885
3836,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:160,max_features:4",0.7139104328246184,0.0014743242399576676
3837,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:160,max_features:5",0.6837628221165875,0.0013275407021039122
3838,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:160,max_features:6",0.6907680760570427,0.0013534437871092623
3839,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:160,max_features:7",0.6823242431823868,0.0013226336024597485
3840,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:160,max_features:8",0.6951880577099492,0.0013784372515830872
3841,WebAttack_BruteForce,Isolation Forest,"n_est:900,max_samples:160,max_features:9",0.6915811858894171,0.001362706109227194
3842,WebAttack_BruteForce,Local Outlier Factor,n_neighbors:10,0.5113105662580268,0.001003218505980168
3843,WebAttack_BruteForce,Local Outlier Factor,n_neighbors:20,0.32099074305729297,0.0006161805300267906
3844,WebAttack_BruteForce,Local Outlier Factor,n_neighbors:30,0.23708406304728546,0.0005398818153221827
3845,WebAttack_BruteForce,Local Outlier Factor,n_neighbors:40,0.2301830539571345,0.0005798743399518805
3846,WebAttack_BruteForce,Local Outlier Factor,n_neighbors:50,0.21343090651321822,0.000655433631636577
3847,WebAttack_BruteForce,Local Outlier Factor,n_neighbors:60,0.2344779417896756,0.0005940505703241778
3848,WebAttack_BruteForce,Local Outlier Factor,n_neighbors:70,0.2070094237344675,0.0005390257857616484
3849,WebAttack_BruteForce,Local Outlier Factor,n_neighbors:80,0.2347177049453757,0.0005610105329886242
3850,WebAttack_BruteForce,Local Outlier Factor,n_neighbors:90,0.16952297556500706,0.0005104371821063751
3851,WebAttack_BruteForce,Local Outlier Factor,n_neighbors:100,0.15980735551663747,0.0005051841679507809
3852,WebAttack_BruteForce,Local Outlier Factor,n_neighbors:110,0.16948127762488532,0.0005103594019189002
3853,WebAttack_BruteForce,Local Outlier Factor,n_neighbors:120,0.16724001334334085,0.0005576717848684719
3854,WebAttack_BruteForce,Local Outlier Factor,n_neighbors:130,0.18459678091902262,0.0005224924833820078
3855,WebAttack_BruteForce,Local Outlier Factor,n_neighbors:140,0.3052914686014511,0.0006265595150033416
3856,WebAttack_BruteForce,Local Outlier Factor,n_neighbors:150,0.1793428404636811,0.0005222803802532804
3857,WebAttack_BruteForce,Local Outlier Factor,n_neighbors:160,0.20244349929113503,0.0005449273348132695
3858,WebAttack_BruteForce,Local Outlier Factor,n_neighbors:170,0.2817321324326578,0.0005973364265486082
3859,WebAttack_BruteForce,Local Outlier Factor,n_neighbors:180,0.2880076724209824,0.0006027032419753804
3860,WebAttack_BruteForce,Local Outlier Factor,n_neighbors:190,0.2776457343007256,0.0005933726282394344
3861,WebAttack_XSS,xStream,"k:50,nchains:50,depth:10",0.7068113585188891,0.0006269193362571329
3862,WebAttack_XSS,xStream,"k:50,nchains:50,depth:20",0.7094383287465599,0.0006265418955817754
3863,WebAttack_XSS,xStream,"k:50,nchains:100,depth:10",0.7243557668251188,0.0006759750956112609
3864,WebAttack_XSS,xStream,"k:50,nchains:100,depth:20",0.6832937202902176,0.000576778539739868
3865,WebAttack_XSS,xStream,"k:100,nchains:50,depth:10",0.6749437077808356,0.0005695827728619148
3866,WebAttack_XSS,xStream,"k:100,nchains:50,depth:20",0.6668438829121841,0.0005455153448026312
3867,WebAttack_XSS,xStream,"k:100,nchains:100,depth:10",0.7628533900425319,0.0007767435944231525
3868,WebAttack_XSS,xStream,"k:100,nchains:100,depth:20",0.6479547160370277,0.0005213976798815668
3869,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:10,max_features:1",0.6459844883662748,0.0009308108964113632
3870,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:10,max_features:2",0.8439767325494121,0.0012843605670333242
3871,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:10,max_features:3",0.7652927195396547,0.002201178409748404
3872,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:10,max_features:4",0.8177070302727045,0.0010764857594021396
3873,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:10,max_features:5",0.6644983737803352,0.0008345933261704159
3874,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:10,max_features:6",0.774643482611959,0.0010977083922738614
3875,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:10,max_features:7",0.8016324743557668,0.0009549578589275698
3876,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:10,max_features:8",0.7950337753314987,0.0009365783322045747
3877,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:10,max_features:9",0.8085439079309482,0.0011369399830938292
3878,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:60,max_features:1",0.8294658493870403,0.0013616638985854608
3879,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:60,max_features:2",0.7899362021516136,0.0009776874617476892
3880,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:60,max_features:3",0.7548161120840631,0.0009755863730528913
3881,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:60,max_features:4",0.7964098073555166,0.001012611230059034
3882,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:60,max_features:5",0.7264823617713285,0.0009092238244055778
3883,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:60,max_features:6",0.7521891418563923,0.0008704429072793103
3884,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:60,max_features:7",0.7573179884913686,0.0008281906986265055
3885,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:60,max_features:8",0.766012009006755,0.0009418468669251177
3886,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:60,max_features:9",0.7714223167375531,0.0009998734051307092
3887,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:110,max_features:1",0.7294533400050038,0.0007164605928826142
3888,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:110,max_features:2",0.7978483862897172,0.0009586633493871402
3889,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:110,max_features:3",0.7986302226670002,0.0012694075136851185
3890,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:110,max_features:4",0.8073867900925694,0.001185768241977973
3891,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:110,max_features:5",0.7628846634976232,0.0008675801079574426
3892,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:110,max_features:6",0.7782086564923693,0.0008763505402160864
3893,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:110,max_features:7",0.8007255441581186,0.001181125722211097
3894,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:110,max_features:8",0.7939704778583938,0.0009424677973634713
3895,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:110,max_features:9",0.7824931198398799,0.0009434701953888003
3896,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:160,max_features:1",0.7534713535151363,0.0008633339526918428
3897,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:160,max_features:2",0.8099199399549663,0.0010733766785843734
3898,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:160,max_features:3",0.7866524893670253,0.0010062897885454816
3899,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:160,max_features:4",0.7823367525644234,0.0009685788721019771
3900,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:160,max_features:5",0.6943957968476357,0.0008925605456721844
3901,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:160,max_features:6",0.7605704278208656,0.0008204329730215289
3902,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:160,max_features:7",0.7674505879409557,0.000980340919978747
3903,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:160,max_features:8",0.7581936452339255,0.000907608516661318
3904,WebAttack_XSS,Isolation Forest,"n_est:100,max_samples:160,max_features:9",0.7152864648486364,0.0008253907232248206
3905,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:10,max_features:1",0.8363772829622217,0.0012713204183568
3906,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:10,max_features:2",0.8124843632724543,0.0011166811272855812
3907,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:10,max_features:3",0.7973792844633475,0.0009697865261475265
3908,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:10,max_features:4",0.8005379034275707,0.0010046352576076536
3909,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:10,max_features:5",0.7832749562171628,0.0010997495693399802
3910,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:10,max_features:6",0.7985364023017263,0.0009592582833805414
3911,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:10,max_features:7",0.8077620715536653,0.0011242741164214029
3912,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:10,max_features:8",0.8172066549912435,0.0010907325985076092
3913,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:10,max_features:9",0.8126094570928196,0.0010954330342885347
3914,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:60,max_features:1",0.7259194395796847,0.0008182929433509325
3915,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:60,max_features:2",0.796534901175882,0.0009870183607820257
3916,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:60,max_features:3",0.7679822366775082,0.0008846536528910482
3917,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:60,max_features:4",0.7839004253189893,0.0009986802985824457
3918,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:60,max_features:5",0.7969727295471604,0.0009931350114416476
3919,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:60,max_features:6",0.7728921691268451,0.0008821691255677283
3920,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:60,max_features:7",0.7810232674505879,0.0009240158783354808
3921,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:60,max_features:8",0.7853702777082812,0.0010129675197794986
3922,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:60,max_features:9",0.7602576932699525,0.0009308160466073318
3923,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:110,max_features:1",0.7636664998749062,0.0008951231222991975
3924,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:110,max_features:2",0.7368651488616462,0.00086627231492995
3925,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:110,max_features:3",0.7956905178884164,0.0010225983718590548
3926,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:110,max_features:4",0.8003502626970227,0.0010167296178545872
3927,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:110,max_features:5",0.8081373530147611,0.001431678787595183
3928,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:110,max_features:6",0.7863397548161121,0.0009903973905384627
3929,WebAttack_XSS,Isolation Forest,"n_est:200,max_samples:110,max_features:7",0.7566925193895422,0.0008927285978249274
